date,exercise_name,set_index,reps,weight,tempo,rest,rpe,notes
2024-11-26,Pompe,4,9,12.9,,,,
2024-11-26,Dips,1,10,8.1,,,,
2024-11-26,Dips,2,9,8.1,,,,
2024-11-26,Dips,3,7,8.1,,,,
2024-11-26,Dips,4,6.5,8.1,,,,
2024-11-26,Roulette,1,10,5.7,,,,
2024-11-26,Roulette,2,9,5.7,,,,
2024-11-26,Roulette,3,9,5.7,,,,
2024-11-26,Roulette,4,8,5.7,,,,
2024-11-29,Traction_A,1,8,10.5,,,,
2024-11-29,Traction_A,2,7.5,10.5,,,,
2024-11-29,Traction_A,3,7,10.5,,,,
2024-11-29,Traction_A,4,7,10.5,,,,
2024-11-29,Traction_P,1,9,5.7,,,,
2024-11-29,Traction_P,2,7,5.7,,,,
2024-11-29,Traction_P,3,7,5.7,,,,
2024-11-29,Traction_P,4,5,5.7,,,,
2024-12-04,Pompe,1,13,15.3,,,,
2024-12-04,Pompe,2,12,15.3,,,,
2024-12-04,Pompe,3,11,15.3,,,,
2024-12-04,Pompe,4,9,15.3,,,,
2024-12-04,Dips,1,7,10.5,,,,
2024-12-04,Dips,2,7,10.5,,,,
2024-12-04,Dips,3,6,10.5,,,,
2024-12-04,Dips,4,5,10.5,,,,
2024-12-04,Traction_A,1,9.5,10.5,,,,
2024-12-04,Traction_A,2,9,10.5,,,,
2024-12-04,Traction_A,3,8.5,10.5,,,,
2024-12-04,Traction_A,4,7.5,10.5,,,,
2024-12-04,Traction_P,1,9,5.7,,,,
2024-12-04,Traction_P,2,8,5.7,,,,
2024-12-04,Traction_P,3,7,5.7,,,,
2024-12-04,Traction_P,4,5.5,5.7,,,,
2024-12-13,Pompe,1,12,15.3,,,,
2024-12-13,Pompe,2,10,15.3,,,,
2024-12-13,Pompe,3,9,15.3,,,,
2024-12-13,Pompe,4,7,15.3,,,,
2024-12-13,Dips,1,7,10.5,,,,
2024-12-13,Dips,2,6.5,10.5,,,,
2024-12-13,Dips,3,6,10.5,,,,
2024-12-13,Dips,4,5,10.5,,,,
2024-12-17,Traction_A,1,10,10.5,,,,
2024-12-17,Traction_A,2,9,10.5,,,,
2024-12-17,Traction_A,3,8.5,10.5,,,,
2024-12-17,Traction_A,4,8,10.5,,,,
2024-12-17,Traction_P,1,7,6.9,,,,
2024-12-17,Traction_P,2,6,6.9,,,,
2024-12-17,Traction_P,3,5,6.9,,,,
2024-12-17,Traction_P,4,4.5,6.9,,,,
2024-12-17,Roulette,1,11,0,,,,
2024-12-17,Roulette,2,10,0,,,,
2024-12-17,Roulette,3,10,0,,,,
2024-12-17,Roulette,4,9,0,,,,
2025-01-08,Pompe,1,20,0,,,,
2025-01-08,Pompe,2,18,0,,,,
2025-01-08,Pompe,3,17,0,,,,
2025-01-08,Pompe,4,14,0,,,,
2025-01-08,Dips,1,10,0,,,,
2025-01-08,Dips,2,9,0,,,,
2025-01-08,Dips,3,9,0,,,,
2025-01-08,Dips,4,9,0,,,,
2025-01-08,Pompe_I,1,7,0,,,,
2025-01-08,Pompe_I,2,7,0,,,,
2025-01-08,Pompe_I,3,7,0,,,,
2025-01-08,Pompe_I,4,7,0,,,,
2025-01-14,Traction_A,1,13,0,,,,
2025-01-14,Traction_A,2,12,0,,,,
2025-01-14,Traction_A,3,11,0,,,,
2025-01-14,Traction_A,4,10,0,,,,
2025-01-14,Traction_P,1,9,0,,,,
2025-01-14,Traction_P,2,8,0,,,,
2025-01-14,Traction_P,3,7,0,,,,
2025-01-14,Traction_P,4,6,0,,,,
2025-01-16,Pompe,1,12,10.5,,,,
2025-01-16,Pompe,2,10,10.5,,,,
2025-01-16,Pompe,3,10,10.5,,,,
2025-01-16,Pompe,4,9,10.5,,,,
2025-01-16,Dips,1,5,10.5,,,,
2025-01-16,Dips,2,5,10.5,,,,
2025-01-16,Dips,3,4,10.5,,,,
2025-01-16,Dips,4,3,10.5,,,,
2025-01-16,Pompe_I,1,9,0,,,,
2025-01-16,Pompe_I,2,8,0,,,,
2025-01-16,Pompe_I,3,7,0,,,,
2025-01-16,Pompe_I,4,7,0,,,,
2025-01-20,Traction_A,1,9,10.5,,,,
2025-01-20,Traction_A,2,8.5,10.5,,,,
2025-01-20,Traction_A,3,8,10.5,,,,
2025-01-20,Traction_A,4,7,10.5,,,,
2025-01-20,Traction_P,1,6,8.1,,,,
2025-01-20,Traction_P,2,5.5,8.1,,,,
2025-01-20,Traction_P,3,5,8.1,,,,
2025-01-20,Traction_P,4,4,8.1,,,,
2025-01-22,Pompe,1,11,12.9,,,,
2025-01-22,Pompe,2,10,12.9,,,,
2025-01-22,Pompe,3,8,12.9,,,,
2025-01-22,Pompe,4,8,12.9,,,,
2025-01-22,Dips,1,7,10.5,,,,
2025-01-22,Dips,2,6,10.5,,,,
2025-01-22,Dips,3,5,10.5,,,,
2025-01-22,Dips,4,5,10.5,,,,
2025-01-22,Pompe_I,1,8,0,,,,
2025-01-22,Pompe_I,2,7,0,,,,
2025-01-22,Pompe_I,3,6,0,,,,
2025-01-22,Pompe_I,4,5,0,,,,
2025-01-27,Traction_A,1,9.5,10.5,,,,
2025-01-27,Traction_A,2,9,10.5,,,,
2025-01-27,Traction_A,3,8.5,10.5,,,,
2025-01-27,Traction_A,4,7,10.5,,,,
2025-01-27,Traction_P,1,7,8.1,,,,
2025-01-27,Traction_P,2,6,8.1,,,,
2025-01-27,Traction_P,3,5.5,8.1,,,,
2025-01-27,Traction_P,4,4.5,8.1,,,,
2025-01-27,Roulette,1,10,0,,,,
2025-01-27,Roulette,2,10,0,,,,
2025-01-27,Roulette,3,10,0,,,,
2025-01-27,Roulette,4,10,0,,,,
2025-01-29,Pompe,1,12,12.9,,,,
2025-01-29,Pompe,2,11,12.9,,,,
2025-01-29,Pompe,3,9,12.9,,,,
2025-01-29,Pompe,4,8,12.9,,,,
2025-01-29,Dips,1,8,10.5,,,,
2025-01-29,Dips,2,6,10.5,,,,
2025-01-29,Dips,3,6,10.5,,,,
2025-01-29,Dips,4,4,10.5,,,,
2025-01-29,Pompe_I,1,10,0,,,,
2025-01-29,Pompe_I,2,8,0,,,,
2025-01-29,Pompe_I,3,9,0,,,,
2025-01-29,Pompe_I,4,7,0,,,,
2025-02-04,Traction_A,1,8.5,11.7,,,,
2025-02-04,Traction_A,2,8,11.7,,,,
2025-02-04,Traction_A,3,8,11.7,,,,
2025-02-04,Traction_A,4,7,11.7,,,,
2025-02-04,Traction_P,1,6,9.3,,,,
2025-02-04,Traction_P,2,5,9.3,,,,
2025-02-04,Traction_P,3,5,9.3,,,,
2025-02-04,Traction_P,4,4,9.3,,,,
2025-02-11,Pompe,1,10,14.1,,,,
2025-02-11,Pompe,2,9,14.1,,,,
2025-02-11,Pompe,3,8,14.1,,,,
2025-02-11,Pompe,4,7,14.1,,,,
2025-02-11,Dips,1,8,10.5,,,,
2025-02-11,Dips,2,7,10.5,,,,
2025-02-11,Dips,3,7,10.5,,,,
2025-02-11,Dips,4,5,10.5,,,,
2025-02-11,Pompe_I,1,11,0,,,,
2025-02-11,Pompe_I,2,10,0,,,,
2025-02-11,Pompe_I,3,9,0,,,,
2025-02-11,Pompe_I,4,7,0,,,,
2025-02-12,Traction_A,1,9,11.7,,,,
2025-02-12,Traction_A,2,8.5,11.7,,,,
2025-02-12,Traction_A,3,8,11.7,,,,
2025-02-12,Traction_A,4,7,11.7,,,,
2025-02-12,Traction_P,1,6.5,9.3,,,,
2025-02-12,Traction_P,2,5.5,9.3,,,,
2025-02-12,Traction_P,3,5,9.3,,,,
2025-02-12,Traction_P,4,4,9.3,,,,
2025-02-19,Pompe,1,10,14.1,,,,
2025-02-19,Pompe,2,9,14.1,,,,
2025-02-19,Pompe,3,8,14.1,,,,
2025-02-19,Pompe,4,7,14.1,,,,
2025-02-19,Dips,1,7,11.7,,,,
2025-02-19,Dips,2,6,11.7,,,,
2025-02-19,Dips,3,5.5,11.7,,,,
2025-02-19,Dips,4,5,11.7,,,,
2025-02-19,Pompe_I,1,12,0,,,,
2025-02-19,Pompe_I,2,10,0,,,,
2025-02-19,Pompe_I,3,9,0,,,,
2025-02-19,Pompe_I,4,8,0,,,,
2025-02-20,Traction_A,1,9.5,11.7,,,,
2025-02-20,Traction_A,2,9,11.7,,,,
2025-02-20,Traction_A,3,8,11.7,,,,
2025-02-20,Traction_A,4,7,11.7,,,,
2025-02-20,Traction_P,1,7,9.3,,,,
2025-02-20,Traction_P,2,6,9.3,,,,
2025-02-20,Traction_P,3,5.5,9.3,,,,
2025-02-20,Traction_P,4,4,9.3,,,,
2025-02-26,Pompe,1,9,15.3,,,,
2025-02-26,Pompe,2,9,15.3,,,,
2025-02-26,Pompe,3,8,15.3,,,,
2025-02-26,Pompe,4,8,15.3,,,,
2025-02-26,Dips,1,7,11.7,,,,
2025-02-26,Dips,2,7,11.7,,,,
2025-02-26,Dips,3,6,11.7,,,,
2025-02-26,Dips,4,5,11.7,,,,
2025-02-26,Pompe_I,1,8,5.7,,,,
2025-02-26,Pompe_I,2,8,5.7,,,,
2025-02-26,Pompe_I,3,7,5.7,,,,
2025-02-26,Pompe_I,4,6,5.7,,,,
2025-03-04,Traction_A,1,9.5,11.7,,,,
2025-03-04,Traction_A,2,8.5,11.7,,,,
2025-03-04,Traction_A,3,8,11.7,,,,
2025-03-04,Traction_A,4,6.5,11.7,,,,
2025-03-04,Traction_P,1,6,9.3,,,,
2025-03-04,Traction_P,2,5.5,9.3,,,,
2025-03-04,Traction_P,3,5.5,9.3,,,,
2025-03-04,Traction_P,4,4,9.3,,,,
2025-03-11,Pompe,1,10,15.3,,,,
2025-03-11,Pompe,2,9,15.3,,,,
2025-03-11,Pompe,3,7,15.3,,,,
2025-03-11,Pompe,4,8,15.3,,,,
2025-03-11,Dips,1,8,11.7,,,,
2025-03-11,Dips,2,7,11.7,,,,
2025-03-11,Dips,3,6,11.7,,,,
2025-03-11,Dips,4,5,11.7,,,,
2025-03-11,Pompe_I,1,7,5.7,,,,
2025-03-11,Pompe_I,2,7,5.7,,,,
2025-03-11,Pompe_I,3,5,5.7,,,,
2025-03-11,Pompe_I,4,5,5.7,,,,
2025-03-11,Roulette,1,12,0,,,,
2025-03-11,Roulette,2,12,0,,,,
2025-03-11,Roulette,3,10,0,,,,
2025-03-11,Roulette,4,10,0,,,,
2025-03-14,Traction_A,1,9,12.9,,,,
2025-03-14,Traction_A,2,8,12.9,,,,
2025-03-14,Traction_A,3,7.5,12.9,,,,
2025-03-14,Traction_A,4,6.5,12.9,,,,
2025-03-14,Traction_P,1,7.5,9.3,,,,
2025-03-14,Traction_P,2,6.5,9.3,,,,
2025-03-14,Traction_P,3,5.5,9.3,,,,
2025-03-14,Traction_P,4,4,9.3,,,,
2025-03-15,Squat,1,10,50,,,,
2025-03-15,Squat,2,10,50,,,,
2025-03-15,Squat,3,9,50,,,,
2025-03-15,Squat,4,8,50,,,,
2025-03-18,Pompe,1,11,15.3,,,,
2025-03-18,Pompe,2,10,15.3,,,,
2025-03-18,Pompe,3,8,15.3,,,,
2025-03-18,Pompe,4,8,15.3,,,,
2025-03-18,Dips,1,9,11.7,,,,
2025-03-18,Dips,2,8,11.7,,,,
2025-03-18,Dips,3,6,11.7,,,,
2025-03-18,Dips,4,5,11.7,,,,
2025-03-18,Pompe_I,1,7.5,5.7,,,,
2025-03-18,Pompe_I,2,6,5.7,,,,
2025-03-18,Pompe_I,3,6,5.7,,,,
2025-03-18,Pompe_I,4,5,5.7,,,,
2025-03-19,PistolSquat,1,13,0,,,,
2025-03-19,PistolSquat,2,12,0,,,,
2025-03-19,PistolSquat,3,12,0,,,,
2025-03-19,PistolSquat,4,12,0,,,,
2025-03-19,Bulgare,1,20,24,,,,
2025-03-19,Bulgare,2,18,24,,,,
2025-03-19,Bulgare,3,18,24,,,,
2025-03-19,Bulgare,4,17.5,24,,,,
2025-03-20,Traction_A,1,9,12.9,,,,
2025-03-20,Traction_A,2,8.5,12.9,,,,
2025-03-20,Traction_A,3,8.5,12.9,,,,
2025-03-20,Traction_A,4,7,12.9,,,,
2025-03-20,Traction_P,1,7.5,9.3,,,,
2025-03-20,Traction_P,2,6,9.3,,,,
2025-03-20,Traction_P,3,5.5,9.3,,,,
2025-03-20,Traction_P,4,4,9.3,,,,
2025-03-20,Roulette,1,9,5.7,,,,
2025-03-20,Roulette,2,8,5.7,,,,
2025-03-20,Roulette,3,8,5.7,,,,
2025-03-20,Roulette,4,8,5.7,,,,
2025-03-24,Pompe,1,9,16.5,,,,
2025-03-24,Pompe,2,8,16.5,,,,
2025-03-24,Pompe,3,8,16.5,,,,
2025-03-24,Pompe,4,6,16.5,,,,
2025-03-24,Dips,1,10,11.7,,,,
2025-03-24,Dips,2,8,11.7,,,,
2025-03-24,Dips,3,7,11.7,,,,
2025-03-24,Dips,4,6,11.7,,,,
2025-03-24,Pompe_I,1,8,5.7,,,,
2025-03-24,Pompe_I,2,7,5.7,,,,
2025-03-24,Pompe_I,3,6,5.7,,,,
2025-03-24,Pompe_I,4,6,5.7,,,,
2025-03-25,Traction_A,1,9,12.9,,,,
2025-03-25,Traction_A,2,8.5,12.9,,,,
2025-03-25,Traction_A,3,8.5,12.9,,,,
2025-03-25,Traction_A,4,7,12.9,,,,
2025-03-25,Traction_P,1,7.5,9.3,,,,
2025-03-25,Traction_P,2,6.5,9.3,,,,
2025-03-25,Traction_P,3,6,9.3,,,,
2025-03-25,Traction_P,4,4,9.3,,,,
2025-03-31,Squat,1,8,54,,,,
2025-03-31,Squat,2,8,54,,,,
2025-03-31,Squat,3,7,54,,,,
2025-03-31,Squat,4,6,54,,,,
2025-03-31,PistolSquat,1,14,0,,,,
2025-03-31,PistolSquat,2,12,0,,,,
2025-03-31,PistolSquat,3,12,0,,,,
2025-03-31,PistolSquat,4,12,0,,,,
2025-03-31,Ext_Mollets,1,10,54,,,,
2025-03-31,Ext_Mollets,2,10,54,,,,
2025-03-31,Ext_Mollets,3,10,54,,,,
2025-03-31,Ext_Mollets,4,10,54,,,,
2025-04-03,Pompe,1,10,16.5,,,,
2025-04-03,Pompe,2,8,16.5,,,,
2025-04-03,Pompe,3,7,16.5,,,,
2025-04-03,Pompe,4,7,16.5,,,,
2025-04-03,Dips,1,10,11.7,,,,
2025-04-03,Dips,2,9,11.7,,,,
2025-04-03,Dips,3,7,11.7,,,,
2025-04-03,Dips,4,6,11.7,,,,
2025-04-03,Pompe_I,1,8,5.7,,,,
2025-04-03,Pompe_I,2,7,5.7,,,,
2025-04-03,Pompe_I,3,6,5.7,,,,
2025-04-03,Pompe_I,4,5,5.7,,,,
2025-04-04,Traction_A,1,8,14.1,,,,
2025-04-04,Traction_A,2,7.5,14.1,,,,
2025-04-04,Traction_A,3,6.5,14.1,,,,
2025-04-04,Traction_A,4,6.5,14.1,,,,
2025-04-04,Traction_P,1,8,9.3,,,,
2025-04-04,Traction_P,2,7,9.3,,,,
2025-04-04,Traction_P,3,6,9.3,,,,
2025-04-04,Traction_P,4,4.5,9.3,,,,
2025-04-08,PistolSquat,1,16,0,,,,
2025-04-08,PistolSquat,2,14,0,,,,
2025-04-08,PistolSquat,3,13,0,,,,
2025-04-08,PistolSquat,4,12,0,,,,
2025-04-08,Bulgare,1,20,24,,,,
2025-04-08,Bulgare,2,19,24,,,,
2025-04-08,Bulgare,3,18,24,,,,
2025-04-08,Bulgare,4,18,24,,,,
2025-04-10,Pompe,1,8,17.7,,,,
2025-04-10,Pompe,2,7,17.7,,,,
2025-04-10,Pompe,3,5,17.7,,,,
2025-04-10,Pompe,4,4,17.7,,,,
2025-04-10,Dips,1,8,12.9,,,,
2025-04-10,Dips,2,7,12.9,,,,
2025-04-10,Dips,3,6,12.9,,,,
2025-04-10,Dips,4,5,12.9,,,,
2025-04-10,Pompe_I,1,8,5.7,,,,
2025-04-10,Pompe_I,2,7,5.7,,,,
2025-04-10,Pompe_I,3,6,5.7,,,,
2025-04-10,Pompe_I,4,5,5.7,,,,
2025-04-11,Traction_A,1,9,14.1,,,,
2025-04-11,Traction_A,2,8,14.1,,,,
2025-04-11,Traction_A,3,7.5,14.1,,,,
2025-04-11,Traction_A,4,7,14.1,,,,
2025-04-11,Traction_P,1,7,10.5,,,,
2025-04-11,Traction_P,2,5.5,10.5,,,,
2025-04-11,Traction_P,3,4.5,10.5,,,,
2025-04-11,Traction_P,4,3.5,10.5,,,,
2025-04-11,Roulette,1,10,5.7,,,,
2025-04-11,Roulette,2,9,5.7,,,,
2025-04-11,Roulette,3,8,5.7,,,,
2025-04-11,Roulette,4,8,5.7,,,,
2025-04-15,PistolSquat,1,16,0,,,,
2025-04-15,PistolSquat,2,14,0,,,,
2025-04-15,PistolSquat,3,12,0,,,,
2025-04-15,PistolSquat,4,12,0,,,,
2025-04-15,Bulgare,1,16,32.1,,,,
2025-04-15,Bulgare,2,15,32.1,,,,
2025-04-15,Bulgare,3,14,32.1,,,,
2025-04-15,Bulgare,4,13,32.1,,,,
2025-04-16,Pompe,1,8,17.7,,,,
2025-04-16,Pompe,2,7,17.7,,,,
2025-04-16,Pompe,3,6,17.7,,,,
2025-04-16,Pompe,4,4,17.7,,,,
2025-04-16,Dips,1,8,12.9,,,,
2025-04-16,Dips,2,8,12.9,,,,
2025-04-16,Dips,3,6,12.9,,,,
2025-04-16,Dips,4,6,12.9,,,,
2025-04-16,Pompe_I,1,9,5.7,,,,
2025-04-16,Pompe_I,2,8,5.7,,,,
2025-04-16,Pompe_I,3,7,5.7,,,,
2025-04-16,Pompe_I,4,7,5.7,,,,
2025-04-18,Traction_A,1,9,14.1,,,,
2025-04-18,Traction_A,2,8,14.1,,,,
2025-04-18,Traction_A,3,7.5,14.1,,,,
2025-04-18,Traction_A,4,7,14.1,,,,
2025-04-18,Traction_P,1,7,10.5,,,,
2025-04-18,Traction_P,2,6,10.5,,,,
2025-04-18,Traction_P,3,4.5,10.5,,,,
2025-04-18,Traction_P,4,3.5,10.5,,,,
2025-04-18,Roulette,1,10,6.9,,,,
2025-04-18,Roulette,2,9,6.9,,,,
2025-04-18,Roulette,3,8,6.9,,,,
2025-04-18,Roulette,4,8,6.9,,,,
2025-04-20,Squat,1,10,54,,,,
2025-04-20,Squat,2,9,54,,,,
2025-04-20,Squat,3,8,54,,,,
2025-04-20,Squat,4,7,54,,,,
2025-04-20,PistolSquat,1,16,0,,,,
2025-04-20,PistolSquat,2,13,0,,,,
2025-04-20,PistolSquat,3,13,0,,,,
2025-04-20,PistolSquat,4,11,0,,,,
2025-04-20,Ext_Mollets,1,11,60,,,,
2025-04-20,Ext_Mollets,2,10,60,,,,
2025-04-20,Ext_Mollets,3,10,60,,,,
2025-04-20,Ext_Mollets,4,9,60,,,,
2025-04-22,Pompe,1,9,17.7,,,,
2025-04-22,Pompe,2,8,17.7,,,,
2025-04-22,Pompe,3,7,17.7,,,,
2025-04-22,Pompe,4,5,17.7,,,,
2025-04-22,Dips,1,9,12.9,,,,
2025-04-22,Dips,2,8,12.9,,,,
2025-04-22,Dips,3,6,12.9,,,,
2025-04-22,Dips,4,6,12.9,,,,
2025-04-22,Pompe_I,1,8,6.9,,,,
2025-04-22,Pompe_I,2,6.5,6.9,,,,
2025-04-22,Pompe_I,3,5.5,6.9,,,,
2025-04-22,Pompe_I,4,6,6.9,,,,
2025-04-23,Traction_A,1,10,14.1,,,,
2025-04-23,Traction_A,2,8.5,14.1,,,,
2025-04-23,Traction_A,3,8,14.1,,,,
2025-04-23,Traction_A,4,7,14.1,,,,
2025-04-23,Traction_P,1,7.5,10.5,,,,
2025-04-23,Traction_P,2,6,10.5,,,,
2025-04-23,Traction_P,3,4.5,10.5,,,,
2025-04-23,Traction_P,4,4,10.5,,,,
2025-04-23,Roulette,1,9,8.1,,,,
2025-04-23,Roulette,2,8,8.1,,,,
2025-04-23,Roulette,3,7,8.1,,,,
2025-04-23,Roulette,4,7,8.1,,,,
2025-04-28,Pompe,1,9,17.7,,,,
2025-04-28,Pompe,2,8,17.7,,,,
2025-04-28,Pompe,3,7,17.7,,,,
2025-04-28,Pompe,4,5,17.7,,,,
2025-04-28,Dips,1,10,12.9,,,,
2025-04-28,Dips,2,9,12.9,,,,
2025-04-28,Dips,3,7,12.9,,,,
2025-04-28,Dips,4,5,12.9,,,,
2025-04-28,Pompe_I,1,8,6.9,,,,
2025-04-28,Pompe_I,2,7,6.9,,,,
2025-04-28,Pompe_I,3,6,6.9,,,,
2025-04-28,Pompe_I,4,6,6.9,,,,
2025-04-29,Traction_A,1,8,15.3,,,,
2025-04-29,Traction_A,2,7.5,15.3,,,,
2025-04-29,Traction_A,3,7,15.3,,,,
2025-04-29,Traction_A,4,5.5,15.3,,,,
2025-04-29,Traction_P,1,7.5,10.5,,,,
2025-04-29,Traction_P,2,6,10.5,,,,
2025-04-29,Traction_P,3,5,10.5,,,,
2025-04-29,Traction_P,4,4.5,10.5,,,,
2025-05-03,Squat,1,7,60,,,,
2025-05-03,Squat,2,7,60,,,,
2025-05-03,Squat,3,6,60,,,,
2025-05-03,Squat,4,5,60,,,,
2025-05-03,PistolSquat,1,14,0,,,,
2025-05-03,PistolSquat,2,14,0,,,,
2025-05-03,PistolSquat,3,12,0,,,,
2025-05-03,PistolSquat,4,10,0,,,,
2025-05-03,Ext_Mollets,1,10,60,,,,
2025-05-03,Ext_Mollets,2,10,60,,,,
2025-05-03,Ext_Mollets,3,9,60,,,,
2025-05-03,Ext_Mollets,4,9,60,,,,
2025-05-06,Pompe,1,8,17.7,,,,
2025-05-06,Pompe,2,7,17.7,,,,
2025-05-06,Pompe,3,7,17.7,,,,
2025-05-06,Pompe,4,6,17.7,,,,
2025-05-06,Dips,1,8,14.1,,,,
2025-05-06,Dips,2,7,14.1,,,,
2025-05-06,Dips,3,6,14.1,,,,
2025-05-06,Dips,4,5,14.1,,,,
2025-05-06,Pompe_I,1,8,8.1,,,,
2025-05-06,Pompe_I,2,7,8.1,,,,
2025-05-06,Pompe_I,3,6,8.1,,,,
2025-05-06,Pompe_I,4,5,8.1,,,,
2025-05-07,Traction_A,1,8.5,15.3,,,,
2025-05-07,Traction_A,2,7.5,15.3,,,,
2025-05-07,Traction_A,3,7,15.3,,,,
2025-05-07,Traction_A,4,6,15.3,,,,
2025-05-07,Traction_P,1,8,10.5,,,,
2025-05-07,Traction_P,2,5.5,10.5,,,,
2025-05-07,Traction_P,3,5,10.5,,,,
2025-05-07,Traction_P,4,4.5,10.5,,,,
2025-05-07,Roulette,1,9,8.1,,,,
2025-05-07,Roulette,2,9,8.1,,,,
2025-05-07,Roulette,3,8,8.1,,,,
2025-05-07,Roulette,4,7,8.1,,,,
2025-05-12,PistolSquat,1,9,0,,,,
2025-05-12,PistolSquat,2,9,0,,,,
2025-05-12,PistolSquat,3,8,0,,,,
2025-05-12,PistolSquat,4,8,0,,,,
2025-05-12,Bulgare,1,16,32.1,,,,
2025-05-12,Bulgare,2,16,32.1,,,,
2025-05-12,Bulgare,3,15,32.1,,,,
2025-05-12,Bulgare,4,14,32.1,,,,
2025-05-13,Pompe,1,10,17.7,,,,
2025-05-13,Pompe,2,8,17.7,,,,
2025-05-13,Pompe,3,7,17.7,,,,
2025-05-13,Pompe,4,6,17.7,,,,
2025-05-13,Dips,1,9,14.1,,,,
2025-05-13,Dips,2,7,14.1,,,,
2025-05-13,Dips,3,7,14.1,,,,
2025-05-13,Dips,4,6,14.1,,,,
2025-05-13,Pompe_I,1,9,8.1,,,,
2025-05-13,Pompe_I,2,7,8.1,,,,
2025-05-13,Pompe_I,3,7,8.1,,,,
2025-05-13,Pompe_I,4,6,8.1,,,,
2025-05-14,Traction_A,1,9,15.3,,,,
2025-05-14,Traction_A,2,8,15.3,,,,
2025-05-14,Traction_A,3,7.5,15.3,,,,
2025-05-14,Traction_A,4,6,15.3,,,,
2025-05-14,Traction_P,1,8,10.5,,,,
2025-05-14,Traction_P,2,5.5,10.5,,,,
2025-05-14,Traction_P,3,5,10.5,,,,
2025-05-14,Traction_P,4,4.5,10.5,,,,
2025-05-14,Roulette,1,11,8.1,,,,
2025-05-14,Roulette,2,10,8.1,,,,
2025-05-14,Roulette,3,8,8.1,,,,
2025-05-14,Roulette,4,8,8.1,,,,
2025-05-19,PistolSquat,1,11,0,,,,
2025-05-19,PistolSquat,2,11,0,,,,
2025-05-19,PistolSquat,3,10,0,,,,
2025-05-19,PistolSquat,4,9,0,,,,
2025-05-19,Bulgare,1,17,32.1,,,,
2025-05-19,Bulgare,2,17,32.1,,,,
2025-05-19,Bulgare,3,16,32.1,,,,
2025-05-19,Bulgare,4,16,32.1,,,,
2025-05-20,Pompe,1,8,18.9,,,,
2025-05-20,Pompe,2,7,18.9,,,,
2025-05-20,Pompe,3,5,18.9,,,,
2025-05-20,Pompe,4,4,18.9,,,,
2025-05-20,Dips,1,10,14.1,,,,
2025-05-20,Dips,2,8,14.1,,,,
2025-05-20,Dips,3,7,14.1,,,,
2025-05-20,Dips,4,7,14.1,,,,
2025-05-20,Pompe_I,1,7,9.3,,,,
2025-05-20,Pompe_I,2,7,9.3,,,,
2025-05-20,Pompe_I,3,6,9.3,,,,
2025-05-20,Pompe_I,4,5,9.3,,,,
2025-05-22,Traction_A,1,10,15.3,,,,
2025-05-22,Traction_A,2,8.5,15.3,,,,
2025-05-22,Traction_A,3,8,15.3,,,,
2025-05-22,Traction_A,4,7,15.3,,,,
2025-05-22,Traction_P,1,8,10.5,,,,
2025-05-22,Traction_P,2,6,10.5,,,,
2025-05-22,Traction_P,3,5.5,10.5,,,,
2025-05-22,Traction_P,4,4.5,10.5,,,,
2025-05-22,Roulette,1,8,9.3,,,,
2025-05-22,Roulette,2,7,9.3,,,,
2025-05-22,Roulette,3,7,9.3,,,,
2025-05-22,Roulette,4,6,9.3,,,,
2025-05-26,Squat,1,6,60,,,,
2025-05-26,Squat,2,6,60,,,,
2025-05-26,Squat,3,6,60,,,,
2025-05-26,Squat,4,5,60,,,,
2025-05-27,Pompe,1,8,18.9,,,,
2025-05-27,Pompe,2,7,18.9,,,,
2025-05-27,Pompe,3,6,18.9,,,,
2025-05-27,Pompe,4,5,18.9,,,,
2025-05-27,Dips,1,7,15.3,,,,
2025-05-27,Dips,2,6,15.3,,,,
2025-05-27,Dips,3,6,15.3,,,,
2025-05-27,Dips,4,5,15.3,,,,
2025-05-27,Pompe_I,1,8,9.3,,,,
2025-05-27,Pompe_I,2,7,9.3,,,,
2025-05-27,Pompe_I,3,7,9.3,,,,
2025-05-27,Pompe_I,4,5,9.3,,,,
2025-05-29,Traction_A,1,10,15.3,,,,
2025-05-29,Traction_A,2,8.5,15.3,,,,
2025-05-29,Traction_A,3,8,15.3,,,,
2025-05-29,Traction_A,4,7,15.3,,,,
2025-05-29,Traction_P,1,7,10.5,,,,
2025-05-29,Traction_P,2,7,10.5,,,,
2025-05-29,Traction_P,3,5.5,10.5,,,,
2025-05-29,Traction_P,4,5,10.5,,,,
2025-05-29,Roulette,1,9,9.3,,,,
2025-05-29,Roulette,2,8,9.3,,,,
2025-05-29,Roulette,3,7,9.3,,,,
2025-05-29,Roulette,4,7,9.3,,,,
2025-06-02,PistolSquat,1,13,0,,,,
2025-06-02,PistolSquat,2,12,0,,,,
2025-06-02,PistolSquat,3,11,0,,,,
2025-06-02,PistolSquat,4,9.5,0,,,,
2025-06-02,Bulgare,1,19,32.1,,,,
2025-06-02,Bulgare,2,17,32.1,,,,
2025-06-02,Bulgare,3,17,32.1,,,,
2025-06-02,Bulgare,4,16,32.1,,,,
2025-06-04,Pompe,1,8,18.9,,,,
2025-06-04,Pompe,2,8,18.9,,,,
2025-06-04,Pompe,3,6,18.9,,,,
2025-06-04,Pompe,4,5,18.9,,,,
2025-06-04,Dips,1,8,15.3,,,,
2025-06-04,Dips,2,7,15.3,,,,
